Manufacturers Name,business name,date of accident,Time of Accident,AM/PM,vehicle year,make,model,state vehicle is registered in,address/location of accident,city,county,state,zip code,vehicle movment status,involved in the accident,number of vehicle involved,vehicle damage,Damage locations,other vehicle year,other vehicle model,other vehicle state registration,other vehicle movment status,other vehicle involved in accident,other vehicle number of vehicle involved,injury/death or property 1,injury/death or property 2,autonomus mode,accident decription,weather vehicle 1,weather vehicle 2,lighting vehicle 1,lighting vehicle 2,road surface vehicle 1,road surface vehicle 2,road conditions vehicle 1,road conditions vehicle 2,movment preceding collision vehicle 1,movment preceding collision vehicle 2,type of collsion vehcile 1,type of collsion vehcile 2,other factors,
Google Auto LCC,Google Auto LCC,03/26/2017,04:50,1,2012,Lexus,RX450h,-1,Shoreline Blvd & El Camino Real,Mountain view ,Santa Clara,CA,94043,0,-1,2,-1,-1,2002,Toyota Camry,-1,0,-1,2,-1,-1,0,"A Waymo Lexus-model autonomous Vehicle (""Waymo AV"") was involved in a collision while in autonomous mode in the left turn lane on
SB Shoreline near El Camino in Mountain View, CA. The Waymo AV was rear-ended by a Toyota Camry while slowly creeping forward
with traffic at the red light. The Waymo AV was travelling around 1 MPH at the time of collision, the Camry was travelling around 7 MPH
at moment of collision. The Waymo AV had minor damage to its rear bumper, the Camry had minor damage to its front bumper.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
Google Auto LCC,Google Auto LCC,04/19/2017,06:59,1,2012,Lexus,RX450H,-1,Middlefield Rd at Oregon Expwy,PALO ALTO ,Santa Clara,CA,94301,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"
A waymo lexus-model autonomous vehicle (""waymo av"") made contact with a curb while in manual mode on middlefield road at oregon expressway in palo alto, ca. the waymo av was traveling eastbound in autonomous mode in the rightmost lane of middlefield road. as the vehicle crossed oregon expressway, the waymo av autonomous system detected the vehicle in the left adjacent lane begin to drift to the right, toward the waymo av. the waymo av nudged to the rightmost side of its lane. as the left adjacent vehicle continued to drift towards the waymo av, the waymo av test driver took manual control. the waymo av's front passenger-side tire then made contact with the right curb, causing it to deflate. the other vehicle then straightened its trajectory in its lane and continued on. there were no injuries reported.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
UATC LLC,-1,05/11/2017,10:50,0,2017,Volvo,XC90,-1,Wisconsin Street southbound near Coral Rd,San Francisco,San Francisco,CA,94107,1,-1,2,2,0 1 2 ,2008,Toyota Tacoma,-1,0,-1,2,-1,-1,1,"An Uber Volvo XC 90 registered under the DMV testing program (""Vehicle 1"") approached and came to a complete stop at a stop sign
heading south on Wisconsin Street at Coral Street in San Francisco. After Vehicle 1 made a complete stop, another vehicle (""Vehicle 2"")
approached from behind Vehicle 1 and rear-ended the stationary Vehicle 1 before Vehicle 1 was able to proceed through the intersection.",0,0,0,0,0,0,7,7,0,1,2,-1,11,
UATC LLC,-1,05/17/2017,12:55,1,2017,Volvo,XC90,-1,Noe St & 22nd Street,San Francisco,San Francisco,CA,94114,1,-1,2,2,0 1 2 ,2014,Toyota Rav4 EV,-1,0,-1,2,-1,-1,1,"An Uber Volvo XC 90 registered under the DMV testing program (""Vehicle 1"") approached and came to a complete stop at a stop sign
heading north on Noe Street at 22nd Street in San Francisco. After Vehicle 1 made a complete stop, Vehicle 2 was on approach from behind
Vehicle 1 and rear-ended the stationary Vehicle 1 before Vehicle 1 was able to proceed through the intersection.",0,0,0,0,0,0,7,7,0,1,2,-1,11,
GM Cruise LLC,Cruise  ,05/25/2017,05:26,1,2017,Chevrolet,Bolt,-1,11th St & Mission St,San Francisco,San Francisco,CA,94103,0,1,2,-1,-1,-1,-1,-1,0,1,2,0 4,5,0,"A Cruise autonomous vehicle (""Cruise AV"") was traveling northbound on 11th Street in San Francisco in autonomous mode, turning left
onto Mission Street in the outer of two left turn lanes. During the turn, a vehicle in the inner of the two left turn lanes began to cut in front of the Cruise AV. The Cruise AV braked, and a bike that had been closely crossing behind the rear of the Cruise AV ran into the back of the Cruise AV. Police were not present or called to the scene.

None of the occupants of the Cruise AV were injured. The Cruise AV occupants observed that the cyclist scraped his knee. At the time, the
cyclist stated an intention to seek medical evaluation, but declined to seek emergency assistance. There was a minor scratch on the AV, and
the bicycle had no visible damage.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,Cruise  ,06/07/2017,-1,1,2017,Chevrolet,Bolt,-1,Van Ness Ave at O'Ferrell Street(northbound),San Francisco,San Francisco,CA,94109,0,2,2,-1,-1,-1,-1,-1,0,2,2,5,-1,0,"A Cruise autonomous vehicle (""Cruise AV"") was involved in a collision on Van Ness Avenue. The Cruise AV was traveling northbound at
7 mph when a bus merged into the lane in front of the Cruise AV. The Cruise AV braked, and a white minivan that had been closely
following ran into the back of the Cruise AV. Police were not present or called to the scene.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,Cruise,06/28/2017,11:48,0,2017,Chevrolet,Bolt,-1,Montgomery St. (southbound) at Post St,San Francisco,San Francisco,CA,94104,0,2,2,-1,-1,-1,Ford Transit,-1,0,2,2,5,-1,0,"A Cruise autonomous vehicle (""Cruise AV"") was involved in a collision on Montgomery Street at Post Street. The Cruise AV was the lead
car stopped at a red light. When the light turned green, the Cruise AV began moving forward. Shortly thereafter, with the Cruise AV
traveling at <1 mph, a van closely following behind ran into the back of the Cruise AV. Police were not present or called to the scene. The
driver of the van left the scene without stopping to identify herself to the Cruise AV driver or passengers.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,Cruise,07/06/2017,10:54,0,2017,Chevrolet,Bolt,-1,19th St (westbound) at Shotwell St,San Francisco,San Francisco,CA,94110,0,-1,2,-1,-1,1999,Chevy Silverado,-1,0,-1,2,5,-1,0,"A Cruise autonomous vchicle (""Cruise AV"") was involved in a collision on 19th Street at Shotwell Street. 'The Cruise AV, heading west,
was slowing down as it approached the four-way stop, at which point the driver of a pick-up, truck belind the Cruise AV drove into the
oncoming Janc and began passing the Cruise AV. While driying past the Cruise AV, the truck clipped the Cruise AV's front driver's-side
comer and continued through the intersection in the opposite lane of travel. The parties stopped and exchanged information after the
intersection. Police were called to the scene but no report was created.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
UATC LLC,UATC LLC,08/16/2017,02:55,1,2017,Volvo,XC90,-1,Geary Blvd & 3rd Ave,San Francisco,San Francisco,CA,94118,1,-1,2,-1,-1,2017,Toyota Tacoma,-1,0,-1,2,0,5,1,"An Uber Volvo XC 90 registered under the DMV testing program (""Uber SDV"") was eastbound on Geary
Blvd preparing to make a right turn onto 3rd Ave. The vehicle operator disengaged the combined
advanced driver assist systems on the vehicle to wait for pedestrians before making a right turn onto 3rd
Ave. While the Uber SDV was stopped, a Toyota Tacoma impacted the rear of the Uber SDV. The
collision caused minor damage to the vehicle's rear hatch and bumper and scuffed the Tacoma's bumper.
No injuries were reported onsite. Police were not called. The Uber SDV co-pilot later reported wrist
discomfort.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
Waymo LLC,Waymo Auto LLC,08/26/2017,08:39,0,2017,Chrysler,Pacifica,-1,Alma Street and El Verano Avenue,PALO ALTO ,Santa Clara,CA,94306,0,2,2,-1,-1,2006,Odyssey,-1,0,2,2,-1,-1,1,"A Waymo autonomous vehicle (""Waymo AV"") in manual travelling eastbound in the left lane on Alma Street in Palo Alto was involved in a
minor collision. The Waymo AV was in autonomous mode when a vehicle ahead of it swerved right to avoid an object in the road. The
driver of the Waymo AV then disengaged and began to change lanes to the right to avoid the object. The Waymo AV's rear bumper then
scraped the front left bumper of a van proceeding in the adjacent right lane. The Waymo AV was travelling at approximately 21 mph while
the other vehicle was travelling at approximately 26 mph at the time of the collision. The Waymo AV experienced minor damage to its rear
bumper. The other vehicle experienced minor damage to its front bumper. There were no injuries reported at the scene by cither party.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,cruise,09/09/2017,04:47,1,2016,Chevrolet,Bolt,CA,Folson Street and 6th Street,San Francisco,San Francisco,CA,94103,0,-1,2,-1,-1,2005,Ford Explorer XLT,-1,0,-1,2,5,5,1,"A Cruise autonomous vehicle (""Cruise AV""), operating in conventional mode, was involved in a collision while preparing to turn left from
Folsom Street onto 6th Street. The driver of the Cruise AV decelerated and stopped to let a pedestrian clear the crosswalk. A Ford Explorer
behind the Cruise AV then impacted the rear passenger-side corner of the Cruise AV. The police were called, but declined to respond citing
the lack of any reported injury.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,cruise,09/12/2017,11:10,0,2016,Chevrolet,Bolt,-1,Folsom Street and 11th Street,San Francisco,San Francisco,CA,94103,1,1,1,-1,-1,-1,-1,-1,0,1,1,5,5,1,"A Cruise autonomous vehicle (""Cruise AV""), operating in conventional mode, was involved in an incident while traveling eastbound on
Harrison Street between 12th and 11th Streets. The Cruise AV's driver observed a cyclist traveling in the wrong direction toward the Cruise
AV. The cyclist was waving his hands and swerving severely; he appeared to be intoxicated. The driver brought the Cruise AV to a
complete stop. The cyclist continued weaving toward the Cruise AV, collided with the Cruise AV's front-right bumper, and fell over. After
getting to his feet, the cyclist picked up his bike and deliberately hit the bike's front tire into the passenger side of the Cruise AV. He then pulled on a sensor on the Cruise AV's rear, passenger-side, causing minor damage. With the cyclist off to the side of the vehicle, the driver of the Cruise AV slowly pulled away from the interaction. Police were not present or called to the scene.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,Cruise,09/15/2017,11:20,1,2017,Chevrolet,Bolt,-1,Potrero St and Division St,South San Francisco,San Francisco,CA,94103,0,-1,2,-1,-1,-1,Dodge Charger,-1,0,-1,2,5,5,1,"A Cruise autonomous vehicle (""Cruise AV""), initially operating in autonomous mode, was involved in an incident while travelling
northbound as Potrero Avenue turns into Brannan Street. The Cruise AV was proceeding straight through the intersection, which bends to
the right, when a black Dodge Charger came up quickly from behind. The Charger was in a left-turn only lane immediately to the left of the
Cruise AV; but instead of turning left, the Charger tried to overtake the Cruise AV and to proceed straight as well. At this point, the driver of the Cruise AV took over manual control. As the Charger cut off the Cruise AV, it scraped the Cruise AV's front left sensor. At the time of the collision, the Cruise AV was travelling at 4 mph, while the Charger was travelling at approximately 12 mph. The Charger fled the
scene without exchanging information. The driver of the Cruise AV called the police to report the incident as a hit-and-run, but the police
were not dispatched and no report was filed.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,Cruise,09/18/2017,03:02,1,2017,Chevrolet,Bolt,-1,Bay Street at Columbus Avenue,San Francisco,San Francisco,CA,94133,0,-1,2,-1,-1,1984,BMW 633 Csi,-1,0,-1,2,5,5,0,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was rear-ended while traveling on Bay Street.at Columbus
Avenue. The Cruise AV was stopped at a red light in the left of two eastbound lanes. When the light turned green, the Cruise AV began to
proceed forward toward the intersection. In the right lane, another vehicle drifted within its lane toward the Cruise AV. The Cruise AV
responded by decelerating, and a car following closely behind rear-ended the Cruise AV. The parties exchanged information. The police
were not called.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,Cruise,09/19/2017,06:20,1,2017,Chevrolet,Bolt,-1,Division St & 10th St,San Francisco,San Francisco,CA ,94103,1,-1,2,-1,-1,2004,Ford Ranger,-1,0,-1,2,5,5,0,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was rear-ended by a white Ford Ranger while waiting at a
stop light on 10th Street, southbound between Bryant and Division Streets. The Ranger crept forward slowly into the Cruise AV, which was
completely stationary at the time of the collision. The parties exchanged information and the driver of the Ranger apologized, adding that
he was on his cell phone. The police were called but, citing the lack of any injury, declined to respond to the scene.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
GM Cruise LLC,Cruise,09/21/2017,09:09,1,2017,Chevrolet,Bolt,-1,5th St & Bryant St,San Francisco,San Francisco,CA,94107,0,-1,2,-1,-1,2002,Volvo V40,-1,0,-1,2,5,5,0,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was rear-ended by a white Volvo V40 while turning left from
5th Street onto Bryant Street. The Cruise AV was the lead car in the right of two left-turn lanes; the Volvo was directly behind. Both
vehicles were stopped at a green light and were waiting to turn left. The signal changed, giving the vehicles a green left-turn arrow. The
Cruise AV began making the turn and was then rear-ended by the Volvo. The parties exchanged information. The police were not called.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
Zoox Inc.,Zoox,09/27/2017,-1,1,2016,Toyota ,Highlander,-1,Intersection Green St & Battery St,San Francisco,San Francisco,CA,94111,0,-1,2,-1,-1,2017,Nissan Altima  ,-1,0,-1,2,5,5,1,"A Nissan Altima made a left turn into a Zoox autonomous vehicle (""Zoox AV"") that was operating in conventional mode when struck. The
collision occurred while the Zoox AV was traveling straight, eastbound, through the intersection at Battery and Green Streets with the
right-of-way. The driver of the Nissan Altima was distracted when it turned into and collided with the driver's side passenger door of the
Zoox AV. The police were called, but citing a lack of injury, did not respond to the scene.",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
